"Date"	"Date"	"Hotel"	"On-The-Books"	"Physical Occupancy %"	"Capacity"	"On-The-Books"	"Room ADR"
"Day"	"DOW"	"Hotel"	"On-The-Books"	"Physical Occupancy %"	"Capacity"	"On-The-Books"	"Room ADR"
"2024-02-08"	"Th"	"Welcome Residenzschloss Bamberg"	31	"16.85%"	184	31	94.92
"2024-02-08"	"Th"	"Welcome Kongresshotel Bamberg"	107	"62.57%"	171	107	96.40
"2024-02-08"	"Th"	"Welcome Hotel Marburg"	23	"15.33%"	150	23	105.99
"2024-02-08"	"Th"	"Welcome Hotel Paderborn"	55	"35.95%"	153	55	82.50
"2024-02-08"	"Th"	"Welcome Hotel Bad Arolsen"	38	"31.93%"	119	38	102.07
"2024-02-08"	"Th"	"Welcome Hotel Meschede / Hennesee"	16	"13.79%"	116	16	98.19
"2024-02-08"	"Th"	"Welcome Hotel Wesel"	32	"31.07%"	103	32	115.83
"2024-02-08"	"Th"	"Welcome Hotel Dorf Munsterland"	124	"94.66%"	131	124	163.66
"2024-02-08"	"Th"	"Welcome Hotel Neckarsulm"	57	"35.19%"	162	57	102.99
"2024-02-08"	"Th"	"Welcome Parkhotel Euskirchen"	43	"46.74%"	92	43	125.90
"2024-02-08"	"Th"	"All"	638	"36.21%"	1762	638	113.02
"2024-02-09"	"Fr"	"Welcome Hotel Darmstadt"	37	"17.79%"	208	37	104.08
"2024-02-09"	"Fr"	"Best Western Plus Welcome Hotel Frankfurt"	42	"24.28%"	173	42	57.60
"2024-02-09"	"Fr"	"Welcome Residenzschloss Bamberg"	51	"27.72%"	184	51	101.81
"2024-02-09"	"Fr"	"Welcome Kongresshotel Bamberg"	40	"23.39%"	171	40	83.80
"2024-02-09"	"Fr"	"Welcome Hotel Marburg"	18	"12.00%"	150	18	114.26
"2024-02-09"	"Fr"	"Welcome Hotel Paderborn"	40	"26.14%"	153	40	81.64
"2024-02-09"	"Fr"	"Welcome Hotel Bad Arolsen"	85	"71.43%"	119	85	113.80
"2024-02-09"	"Fr"	"Welcome Hotel Meschede / Hennesee"	38	"32.76%"	116	38	95.30
"2024-02-09"	"Fr"	"Welcome Hotel Wesel"	14	"13.59%"	103	14	106.09
"2024-02-09"	"Fr"	"Welcome Hotel Dorf Munsterland"	20	"15.27%"	131	20	73.62
"2024-02-09"	"Fr"	"Welcome Hotel Neckarsulm"	54	"33.33%"	162	54	84.20
"2024-02-09"	"Fr"	"Welcome Parkhotel Euskirchen"	50	"54.35%"	92	50	113.47
"2024-02-09"	"Fr"	"All"	489	"27.75%"	1762	489	95.32
"2024-02-10"	"Sa"	"Welcome Hotel Darmstadt"	22	"10.58%"	208	22	93.01
"2024-02-10"	"Sa"	"Best Western Plus Welcome Hotel Frankfurt"	52	"30.06%"	173	52	59.79
"2024-02-10"	"Sa"	"Welcome Residenzschloss Bamberg"	60	"32.61%"	184	60	101.36
"2024-02-10"	"Sa"	"Welcome Kongresshotel Bamberg"	52	"30.41%"	171	52	93.12
"2024-02-10"	"Sa"	"Welcome Hotel Marburg"	34	"22.67%"	150	34	108.00
"2024-02-10"	"Sa"	"Welcome Hotel Paderborn"	21	"13.73%"	153	21	78.77
"2024-02-10"	"Sa"	"Welcome Hotel Bad Arolsen"	113	"94.96%"	119	113	111.02
"2024-02-10"	"Sa"	"Welcome Hotel Meschede / Hennesee"	60	"51.72%"	116	60	93.73
"2024-02-10"	"Sa"	"Welcome Hotel Wesel"	37	"35.92%"	103	37	96.72
"2024-02-10"	"Sa"	"Welcome Hotel Dorf Munsterland"	30	"22.90%"	131	30	92.88
"2024-02-10"	"Sa"	"Welcome Hotel Neckarsulm"	43	"26.54%"	162	43	83.34
"2024-02-10"	"Sa"	"Welcome Parkhotel Euskirchen"	74	"80.43%"	92	74	123.08
"2024-02-10"	"Sa"	"All"	598	"33.94%"	1762	598	98.05
"2024-02-11"	"Su"	"Welcome Hotel Darmstadt"	22	"10.58%"	208	22	101.92
"2024-02-11"	"Su"	"Best Western Plus Welcome Hotel Frankfurt"	37	"21.39%"	173	37	59.81
"2024-02-11"	"Su"	"Welcome Residenzschloss Bamberg"	26	"14.13%"	184	26	89.03
"2024-02-11"	"Su"	"Welcome Kongresshotel Bamberg"	16	"9.36%"	171	16	66.59
"2024-02-11"	"Su"	"Welcome Hotel Marburg"	21	"14.00%"	150	21	104.23
"2024-02-11"	"Su"	"Welcome Hotel Paderborn"	21	"13.73%"	153	21	86.20
"2024-02-11"	"Su"	"Welcome Hotel Bad Arolsen"	103	"86.55%"	119	103	88.94
"2024-02-11"	"Su"	"Welcome Hotel Meschede / Hennesee"	59	"50.86%"	116	59	92.17
"2024-02-11"	"Su"	"Welcome Hotel Wesel"	24	"23.30%"	103	24	103.90
"2024-02-11"	"Su"	"Welcome Hotel Dorf Munsterland"	4	"3.05%"	131	4	83.98
"2024-02-11"	"Su"	"Welcome Hotel Neckarsulm"	20	"12.35%"	162	20	86.57
"2024-02-11"	"Su"	"Welcome Parkhotel Euskirchen"	55	"59.78%"	92	55	110.10
"2024-02-11"	"Su"	"All"	408	"23.16%"	1762	408	90.81
"2024-02-12"	"Mo"	"Welcome Hotel Darmstadt"	51	"24.52%"	208	51	129.32
"2024-02-12"	"Mo"	"Best Western Plus Welcome Hotel Frankfurt"	73	"42.20%"	173	73	75.29
"2024-02-12"	"Mo"	"Welcome Residenzschloss Bamberg"	56	"30.43%"	184	56	103.27
"2024-02-12"	"Mo"	"Welcome Kongresshotel Bamberg"	47	"27.49%"	171	47	75.60
"2024-02-12"	"Mo"	"Welcome Hotel Marburg"	32	"21.33%"	150	32	113.20
"2024-02-12"	"Mo"	"Welcome Hotel Paderborn"	57	"37.25%"	153	57	88.81
"2024-02-12"	"Mo"	"Welcome Hotel Bad Arolsen"	93	"78.15%"	119	93	89.28
"2024-02-12"	"Mo"	"Welcome Hotel Meschede / Hennesee"	47	"40.52%"	116	47	94.08
"2024-02-12"	"Mo"	"Welcome Hotel Wesel"	47	"45.63%"	103	47	92.21
"2024-02-12"	"Mo"	"Welcome Hotel Dorf Munsterland"	20	"15.27%"	131	20	56.66
"2024-02-12"	"Mo"	"Welcome Hotel Neckarsulm"	65	"40.12%"	162	65	107.28
"2024-02-12"	"Mo"	"Welcome Parkhotel Euskirchen"	39	"42.39%"	92	39	120.32
"2024-02-12"	"Mo"	"All"	627	"35.58%"	1762	627	95.64
"2024-02-13"	"Tu"	"Welcome Hotel Darmstadt"	59	"28.37%"	208	59	120.36
"2024-02-13"	"Tu"	"Best Western Plus Welcome Hotel Frankfurt"	99	"57.23%"	173	99	82.18
"2024-02-13"	"Tu"	"Welcome Residenzschloss Bamberg"	86	"46.74%"	184	86	107.65
"2024-02-13"	"Tu"	"Welcome Kongresshotel Bamberg"	91	"53.22%"	171	91	75.10
"2024-02-13"	"Tu"	"Welcome Hotel Marburg"	36	"24.00%"	150	36	117.28
"2024-02-13"	"Tu"	"Welcome Hotel Paderborn"	69	"45.10%"	153	69	93.40
"2024-02-13"	"Tu"	"Welcome Hotel Bad Arolsen"	63	"52.94%"	119	63	97.40
"2024-02-13"	"Tu"	"Welcome Hotel Meschede / Hennesee"	50	"43.10%"	116	50	92.70
"2024-02-13"	"Tu"	"Welcome Hotel Wesel"	63	"61.17%"	103	63	90.82
"2024-02-13"	"Tu"	"Welcome Hotel Dorf Munsterland"	26	"19.85%"	131	26	55.12
"2024-02-13"	"Tu"	"Welcome Hotel Neckarsulm"	111	"68.52%"	162	111	114.53
"2024-02-13"	"Tu"	"Welcome Parkhotel Euskirchen"	30	"32.61%"	92	30	108.27
"2024-02-13"	"Tu"	"All"	783	"44.44%"	1762	783	96.91
"2024-02-14"	"We"	"Welcome Hotel Darmstadt"	73	"35.10%"	208	73	125.61
"2024-02-14"	"We"	"Best Western Plus Welcome Hotel Frankfurt"	85	"49.13%"	173	85	79.43
"2024-02-14"	"We"	"Welcome Residenzschloss Bamberg"	64	"34.78%"	184	64	103.51
"2024-02-14"	"We"	"Welcome Kongresshotel Bamberg"	56	"32.75%"	171	56	76.40
"2024-02-14"	"We"	"Welcome Hotel Marburg"	34	"22.67%"	150	34	120.45
"2024-02-14"	"We"	"Welcome Hotel Paderborn"	90	"58.82%"	153	90	93.64
"2024-02-14"	"We"	"Welcome Hotel Bad Arolsen"	113	"94.96%"	119	113	99.53
"2024-02-14"	"We"	"Welcome Hotel Meschede / Hennesee"	35	"30.17%"	116	35	82.06
"2024-02-14"	"We"	"Welcome Hotel Wesel"	62	"60.19%"	103	62	98.47
"2024-02-14"	"We"	"Welcome Hotel Dorf Munsterland"	42	"32.06%"	131	42	65.62
"2024-02-14"	"We"	"Welcome Hotel Neckarsulm"	112	"69.14%"	162	112	114.34
"2024-02-14"	"We"	"Welcome Parkhotel Euskirchen"	53	"57.61%"	92	53	117.18
"2024-02-14"	"We"	"All"	819	"46.48%"	1762	819	99.32
"2024-02-15"	"Th"	"Welcome Hotel Darmstadt"	68	"32.69%"	208	68	124.79
"2024-02-15"	"Th"	"Best Western Plus Welcome Hotel Frankfurt"	84	"48.55%"	173	84	70.16
"2024-02-15"	"Th"	"Welcome Residenzschloss Bamberg"	60	"32.61%"	184	60	106.58
"2024-02-15"	"Th"	"Welcome Kongresshotel Bamberg"	53	"30.99%"	171	53	89.08
"2024-02-15"	"Th"	"Welcome Hotel Marburg"	31	"20.67%"	150	31	108.48
"2024-02-15"	"Th"	"Welcome Hotel Paderborn"	110	"71.90%"	153	110	85.83
"2024-02-15"	"Th"	"Welcome Hotel Bad Arolsen"	58	"48.74%"	119	58	100.70
"2024-02-15"	"Th"	"Welcome Hotel Meschede / Hennesee"	55	"47.41%"	116	55	91.78
"2024-02-15"	"Th"	"Welcome Hotel Wesel"	74	"71.84%"	103	74	97.06
"2024-02-15"	"Th"	"Welcome Hotel Dorf Munsterland"	37	"28.24%"	131	37	62.57
"2024-02-15"	"Th"	"Welcome Hotel Neckarsulm"	73	"45.06%"	162	73	101.79
"2024-02-15"	"Th"	"Welcome Parkhotel Euskirchen"	51	"55.43%"	92	51	110.48
"2024-02-15"	"Th"	"All"	754	"42.79%"	1762	754	95.16
"2024-02-16"	"Fr"	"Welcome Hotel Darmstadt"	74	"35.58%"	208	74	111.42
"2024-02-16"	"Fr"	"Best Western Plus Welcome Hotel Frankfurt"	35	"20.23%"	173	35	54.59
"2024-02-16"	"Fr"	"Welcome Residenzschloss Bamberg"	60	"32.61%"	184	60	111.30
"2024-02-16"	"Fr"	"Welcome Kongresshotel Bamberg"	40	"23.39%"	171	40	87.04
"2024-02-16"	"Fr"	"Welcome Hotel Marburg"	45	"30.00%"	150	45	116.14
"2024-02-16"	"Fr"	"Welcome Hotel Paderborn"	42	"27.45%"	153	42	89.30
"2024-02-16"	"Fr"	"Welcome Hotel Bad Arolsen"	106	"89.08%"	119	106	111.60
"2024-02-16"	"Fr"	"Welcome Hotel Meschede / Hennesee"	21	"18.10%"	116	21	89.34
"2024-02-16"	"Fr"	"Welcome Hotel Wesel"	67	"65.05%"	103	67	104.46
"2024-02-16"	"Fr"	"Welcome Hotel Dorf Munsterland"	44	"33.59%"	131	44	67.89
"2024-02-16"	"Fr"	"Welcome Hotel Neckarsulm"	32	"19.75%"	162	32	93.13
"2024-02-16"	"Fr"	"Welcome Parkhotel Euskirchen"	45	"48.91%"	92	45	117.17
"2024-02-16"	"Fr"	"All"	611	"34.68%"	1762	611	100.22
"2024-02-17"	"Sa"	"Welcome Hotel Darmstadt"	57	"27.40%"	208	57	97.73
"2024-02-17"	"Sa"	"Best Western Plus Welcome Hotel Frankfurt"	59	"34.10%"	173	59	63.00
"2024-02-17"	"Sa"	"Welcome Residenzschloss Bamberg"	71	"38.59%"	184	71	108.31
"2024-02-17"	"Sa"	"Welcome Kongresshotel Bamberg"	48	"28.07%"	171	48	78.72
"2024-02-17"	"Sa"	"Welcome Hotel Marburg"	35	"23.33%"	150	35	111.10
"2024-02-17"	"Sa"	"Welcome Hotel Paderborn"	34	"22.22%"	153	34	86.87
"2024-02-17"	"Sa"	"Welcome Hotel Bad Arolsen"	111	"93.28%"	119	111	112.34
"2024-02-17"	"Sa"	"Welcome Hotel Meschede / Hennesee"	29	"25.00%"	116	29	96.77
"2024-02-17"	"Sa"	"Welcome Hotel Wesel"	68	"66.02%"	103	68	104.00
"2024-02-17"	"Sa"	"Welcome Hotel Dorf Munsterland"	43	"32.82%"	131	43	97.76
"2024-02-17"	"Sa"	"Welcome Hotel Neckarsulm"	22	"13.58%"	162	22	94.97
"2024-02-17"	"Sa"	"Welcome Parkhotel Euskirchen"	75	"81.52%"	92	75	121.14
"2024-02-17"	"Sa"	"All"	652	"37.00%"	1762	652	100.19
"2024-02-18"	"Su"	"Welcome Hotel Darmstadt"	44	"21.15%"	208	44	97.00
"2024-02-18"	"Su"	"Best Western Plus Welcome Hotel Frankfurt"	35	"20.23%"	173	35	57.50
"2024-02-18"	"Su"	"Welcome Residenzschloss Bamberg"	26	"14.13%"	184	26	104.09
"2024-02-18"	"Su"	"Welcome Kongresshotel Bamberg"	29	"16.96%"	171	29	89.20
"2024-02-18"	"Su"	"Welcome Hotel Marburg"	28	"18.67%"	150	28	127.29
"2024-02-18"	"Su"	"Welcome Hotel Paderborn"	23	"15.03%"	153	23	83.05
"2024-02-18"	"Su"	"Welcome Hotel Bad Arolsen"	44	"36.97%"	119	44	91.37
"2024-02-18"	"Su"	"Welcome Hotel Meschede / Hennesee"	14	"12.07%"	116	14	89.96
"2024-02-18"	"Su"	"Welcome Hotel Wesel"	15	"14.56%"	103	15	109.84
"2024-02-18"	"Su"	"Welcome Hotel Dorf Munsterland"	6	"4.58%"	131	6	62.11
"2024-02-18"	"Su"	"Welcome Hotel Neckarsulm"	21	"12.96%"	162	21	95.20
"2024-02-18"	"Su"	"Welcome Parkhotel Euskirchen"	18	"19.57%"	92	18	96.19
"2024-02-18"	"Su"	"All"	303	"17.20%"	1762	303	92.67
"2024-02-19"	"Mo"	"Welcome Hotel Darmstadt"	85	"40.87%"	208	85	121.15
"2024-02-19"	"Mo"	"Best Western Plus Welcome Hotel Frankfurt"	80	"46.24%"	173	80	76.40
"2024-02-19"	"Mo"	"Welcome Residenzschloss Bamberg"	38	"20.65%"	184	38	94.47
"2024-02-19"	"Mo"	"Welcome Kongresshotel Bamberg"	82	"47.95%"	171	82	89.25
"2024-02-19"	"Mo"	"Welcome Hotel Marburg"	43	"28.67%"	150	43	122.98
"2024-02-19"	"Mo"	"Welcome Hotel Paderborn"	114	"74.51%"	153	114	86.60
"2024-02-19"	"Mo"	"Welcome Hotel Bad Arolsen"	60	"50.42%"	119	60	82.54
"2024-02-19"	"Mo"	"Welcome Hotel Meschede / Hennesee"	43	"37.07%"	116	43	87.45
"2024-02-19"	"Mo"	"Welcome Hotel Wesel"	82	"79.61%"	103	82	96.25
"2024-02-19"	"Mo"	"Welcome Hotel Dorf Munsterland"	30	"22.90%"	131	30	51.88
"2024-02-19"	"Mo"	"Welcome Hotel Neckarsulm"	160	"98.77%"	162	160	124.40
"2024-02-19"	"Mo"	"Welcome Parkhotel Euskirchen"	92	"100.00%"	92	92	113.56
"2024-02-19"	"Mo"	"All"	909	"51.59%"	1762	909	100.10
"2024-02-20"	"Tu"	"Welcome Hotel Darmstadt"	87	"41.83%"	208	87	133.22
"2024-02-20"	"Tu"	"Best Western Plus Welcome Hotel Frankfurt"	166	"95.95%"	173	166	92.81
"2024-02-20"	"Tu"	"Welcome Residenzschloss Bamberg"	63	"34.24%"	184	63	91.39
"2024-02-20"	"Tu"	"Welcome Kongresshotel Bamberg"	94	"54.97%"	171	94	85.04
"2024-02-20"	"Tu"	"Welcome Hotel Marburg"	42	"28.00%"	150	42	121.95
"2024-02-20"	"Tu"	"Welcome Hotel Paderborn"	124	"81.05%"	153	124	91.90
"2024-02-20"	"Tu"	"Welcome Hotel Bad Arolsen"	73	"61.34%"	119	73	93.92
"2024-02-20"	"Tu"	"Welcome Hotel Meschede / Hennesee"	45	"38.79%"	116	45	82.77
"2024-02-20"	"Tu"	"Welcome Hotel Wesel"	91	"88.35%"	103	91	97.35
"2024-02-20"	"Tu"	"Welcome Hotel Dorf Munsterland"	32	"24.43%"	131	32	49.03
"2024-02-20"	"Tu"	"Welcome Hotel Neckarsulm"	162	"100.00%"	162	162	125.43
"2024-02-20"	"Tu"	"Welcome Parkhotel Euskirchen"	92	"100.00%"	92	92	100.11
"2024-02-20"	"Tu"	"All"	1071	"60.78%"	1762	1071	100.66
"2024-02-21"	"We"	"Welcome Hotel Darmstadt"	73	"35.10%"	208	73	130.87
"2024-02-21"	"We"	"Best Western Plus Welcome Hotel Frankfurt"	156	"90.17%"	173	156	88.97
"2024-02-21"	"We"	"Welcome Residenzschloss Bamberg"	62	"33.70%"	184	62	100.62
"2024-02-21"	"We"	"Welcome Kongresshotel Bamberg"	100	"58.48%"	171	100	83.02
"2024-02-21"	"We"	"Welcome Hotel Marburg"	37	"24.67%"	150	37	127.15
"2024-02-21"	"We"	"Welcome Hotel Paderborn"	107	"69.93%"	153	107	95.33
"2024-02-21"	"We"	"Welcome Hotel Bad Arolsen"	81	"68.07%"	119	81	95.80
"2024-02-21"	"We"	"Welcome Hotel Meschede / Hennesee"	44	"37.93%"	116	44	83.42
"2024-02-21"	"We"	"Welcome Hotel Wesel"	61	"59.22%"	103	61	95.75
"2024-02-21"	"We"	"Welcome Hotel Dorf Munsterland"	25	"19.08%"	131	25	52.44
"2024-02-21"	"We"	"Welcome Hotel Neckarsulm"	157	"96.91%"	162	157	126.32
"2024-02-21"	"We"	"Welcome Parkhotel Euskirchen"	89	"96.74%"	92	89	99.41
"2024-02-21"	"We"	"All"	992	"56.30%"	1762	992	100.95
"2024-02-22"	"Th"	"Welcome Hotel Darmstadt"	58	"27.88%"	208	58	122.09
"2024-02-22"	"Th"	"Best Western Plus Welcome Hotel Frankfurt"	83	"47.98%"	173	83	72.18
"2024-02-22"	"Th"	"Welcome Residenzschloss Bamberg"	87	"47.28%"	184	87	93.73
"2024-02-22"	"Th"	"Welcome Kongresshotel Bamberg"	63	"36.84%"	171	63	88.46
"2024-02-22"	"Th"	"Welcome Hotel Marburg"	39	"26.00%"	150	39	125.38
"2024-02-22"	"Th"	"Welcome Hotel Paderborn"	145	"94.77%"	153	145	92.11
"2024-02-22"	"Th"	"Welcome Hotel Bad Arolsen"	46	"38.66%"	119	46	104.47
"2024-02-22"	"Th"	"Welcome Hotel Meschede / Hennesee"	51	"43.97%"	116	51	87.03
"2024-02-22"	"Th"	"Welcome Hotel Wesel"	28	"27.18%"	103	28	103.09
"2024-02-22"	"Th"	"Welcome Hotel Dorf Munsterland"	17	"12.98%"	131	17	57.59
"2024-02-22"	"Th"	"Welcome Hotel Neckarsulm"	70	"43.21%"	162	70	114.62
"2024-02-22"	"Th"	"Welcome Parkhotel Euskirchen"	66	"71.74%"	92	66	104.25
"2024-02-22"	"Th"	"All"	753	"42.74%"	1762	753	97.02
"2024-02-23"	"Fr"	"Welcome Hotel Darmstadt"	55	"26.44%"	208	55	85.73
"2024-02-23"	"Fr"	"Best Western Plus Welcome Hotel Frankfurt"	79	"45.66%"	173	79	70.55
"2024-02-23"	"Fr"	"Welcome Residenzschloss Bamberg"	71	"38.59%"	184	71	95.17
"2024-02-23"	"Fr"	"Welcome Kongresshotel Bamberg"	37	"21.64%"	171	37	78.76
"2024-02-23"	"Fr"	"Welcome Hotel Marburg"	28	"18.67%"	150	28	109.09
"2024-02-23"	"Fr"	"Welcome Hotel Paderborn"	26	"16.99%"	153	26	83.76
"2024-02-23"	"Fr"	"Welcome Hotel Bad Arolsen"	104	"87.39%"	119	104	103.30
"2024-02-23"	"Fr"	"Welcome Hotel Meschede / Hennesee"	43	"37.07%"	116	43	89.05
"2024-02-23"	"Fr"	"Welcome Hotel Wesel"	25	"24.27%"	103	25	100.31
"2024-02-23"	"Fr"	"Welcome Hotel Dorf Munsterland"	26	"19.85%"	131	26	82.44
"2024-02-23"	"Fr"	"Welcome Hotel Neckarsulm"	31	"19.14%"	162	31	84.69
"2024-02-23"	"Fr"	"Welcome Parkhotel Euskirchen"	45	"48.91%"	92	45	133.84
"2024-02-23"	"Fr"	"All"	570	"32.35%"	1762	570	93.10
"2024-02-24"	"Sa"	"Welcome Hotel Darmstadt"	51	"24.52%"	208	51	101.11
"2024-02-24"	"Sa"	"Best Western Plus Welcome Hotel Frankfurt"	55	"31.79%"	173	55	68.56
"2024-02-24"	"Sa"	"Welcome Residenzschloss Bamberg"	79	"42.93%"	184	79	97.10
"2024-02-24"	"Sa"	"Welcome Kongresshotel Bamberg"	76	"44.44%"	171	76	83.86
"2024-02-24"	"Sa"	"Welcome Hotel Marburg"	23	"15.33%"	150	23	104.16
"2024-02-24"	"Sa"	"Welcome Hotel Paderborn"	28	"18.30%"	153	28	87.38
"2024-02-24"	"Sa"	"Welcome Hotel Bad Arolsen"	116	"97.48%"	119	116	108.30
"2024-02-24"	"Sa"	"Welcome Hotel Meschede / Hennesee"	28	"24.14%"	116	28	92.20
"2024-02-24"	"Sa"	"Welcome Hotel Wesel"	38	"36.89%"	103	38	109.96
"2024-02-24"	"Sa"	"Welcome Hotel Dorf Munsterland"	67	"51.15%"	131	67	94.39
"2024-02-24"	"Sa"	"Welcome Hotel Neckarsulm"	33	"20.37%"	162	33	84.81
"2024-02-24"	"Sa"	"Welcome Parkhotel Euskirchen"	69	"75.00%"	92	69	129.48
"2024-02-24"	"Sa"	"All"	663	"37.63%"	1762	663	98.33
"2024-02-25"	"Su"	"Welcome Hotel Darmstadt"	44	"21.15%"	208	44	112.03
"2024-02-25"	"Su"	"Best Western Plus Welcome Hotel Frankfurt"	59	"34.10%"	173	59	72.06
"2024-02-25"	"Su"	"Welcome Residenzschloss Bamberg"	58	"31.52%"	184	58	79.85
"2024-02-25"	"Su"	"Welcome Kongresshotel Bamberg"	20	"11.70%"	171	20	90.70
"2024-02-25"	"Su"	"Welcome Hotel Marburg"	10	"6.67%"	150	10	106.49
"2024-02-25"	"Su"	"Welcome Hotel Paderborn"	36	"23.53%"	153	36	81.41
"2024-02-25"	"Su"	"Welcome Hotel Bad Arolsen"	66	"55.46%"	119	66	86.60
"2024-02-25"	"Su"	"Welcome Hotel Meschede / Hennesee"	20	"17.24%"	116	20	89.41
"2024-02-25"	"Su"	"Welcome Hotel Wesel"	14	"13.59%"	103	14	85.91
"2024-02-25"	"Su"	"Welcome Hotel Dorf Munsterland"	5	"3.82%"	131	5	72.02
"2024-02-25"	"Su"	"Welcome Hotel Neckarsulm"	27	"16.67%"	162	27	92.44
"2024-02-25"	"Su"	"Welcome Parkhotel Euskirchen"	43	"46.74%"	92	43	98.71
"2024-02-25"	"Su"	"All"	402	"22.81%"	1762	402	88.13
"2024-02-26"	"Mo"	"Welcome Hotel Darmstadt"	97	"46.63%"	208	97	124.87
"2024-02-26"	"Mo"	"Best Western Plus Welcome Hotel Frankfurt"	163	"94.22%"	173	163	90.67
"2024-02-26"	"Mo"	"Welcome Residenzschloss Bamberg"	67	"36.41%"	184	67	102.55
"2024-02-26"	"Mo"	"Welcome Kongresshotel Bamberg"	69	"40.35%"	171	69	89.02
"2024-02-26"	"Mo"	"Welcome Hotel Marburg"	37	"24.67%"	150	37	117.03
"2024-02-26"	"Mo"	"Welcome Hotel Paderborn"	140	"91.50%"	153	140	94.03
"2024-02-26"	"Mo"	"Welcome Hotel Bad Arolsen"	90	"75.63%"	119	90	89.33
"2024-02-26"	"Mo"	"Welcome Hotel Meschede / Hennesee"	108	"93.10%"	116	108	94.44
"2024-02-26"	"Mo"	"Welcome Hotel Wesel"	40	"38.83%"	103	40	95.56
"2024-02-26"	"Mo"	"Welcome Hotel Dorf Munsterland"	18	"13.74%"	131	18	62.97
"2024-02-26"	"Mo"	"Welcome Hotel Neckarsulm"	88	"54.32%"	162	88	106.08
"2024-02-26"	"Mo"	"Welcome Parkhotel Euskirchen"	77	"83.70%"	92	77	98.82
"2024-02-26"	"Mo"	"All"	994	"56.41%"	1762	994	98.12
"2024-02-27"	"Tu"	"Welcome Hotel Darmstadt"	90	"43.27%"	208	90	125.82
"2024-02-27"	"Tu"	"Best Western Plus Welcome Hotel Frankfurt"	167	"96.53%"	173	167	92.67
"2024-02-27"	"Tu"	"Welcome Residenzschloss Bamberg"	65	"35.33%"	184	65	101.83
"2024-02-27"	"Tu"	"Welcome Kongresshotel Bamberg"	88	"51.46%"	171	88	94.84
"2024-02-27"	"Tu"	"Welcome Hotel Marburg"	45	"30.00%"	150	45	130.20
"2024-02-27"	"Tu"	"Welcome Hotel Paderborn"	153	"100.00%"	153	153	97.33
"2024-02-27"	"Tu"	"Welcome Hotel Bad Arolsen"	79	"66.39%"	119	79	97.40
"2024-02-27"	"Tu"	"Welcome Hotel Meschede / Hennesee"	113	"97.41%"	116	113	104.93
"2024-02-27"	"Tu"	"Welcome Hotel Wesel"	65	"63.11%"	103	65	91.17
"2024-02-27"	"Tu"	"Welcome Hotel Dorf Munsterland"	19	"14.50%"	131	19	47.68
"2024-02-27"	"Tu"	"Welcome Hotel Neckarsulm"	129	"79.63%"	162	129	113.30
"2024-02-27"	"Tu"	"Welcome Parkhotel Euskirchen"	80	"86.96%"	92	80	106.19
"2024-02-27"	"Tu"	"All"	1093	"62.03%"	1762	1093	102.48
"2024-02-28"	"We"	"Welcome Hotel Darmstadt"	94	"45.19%"	208	94	128.60
"2024-02-28"	"We"	"Best Western Plus Welcome Hotel Frankfurt"	151	"87.28%"	173	151	91.01
"2024-02-28"	"We"	"Welcome Residenzschloss Bamberg"	78	"42.39%"	184	78	109.93
"2024-02-28"	"We"	"Welcome Kongresshotel Bamberg"	122	"71.35%"	171	122	92.83
"2024-02-28"	"We"	"Welcome Hotel Marburg"	41	"27.33%"	150	41	129.59
"2024-02-28"	"We"	"Welcome Hotel Paderborn"	152	"99.35%"	153	152	97.36
"2024-02-28"	"We"	"Welcome Hotel Bad Arolsen"	88	"73.95%"	119	88	89.20
"2024-02-28"	"We"	"Welcome Hotel Meschede / Hennesee"	112	"96.55%"	116	112	99.19
"2024-02-28"	"We"	"Welcome Hotel Wesel"	75	"72.82%"	103	75	95.78
"2024-02-28"	"We"	"Welcome Hotel Dorf Munsterland"	18	"13.74%"	131	18	74.04
"2024-02-28"	"We"	"Welcome Hotel Neckarsulm"	135	"83.33%"	162	135	113.89
"2024-02-28"	"We"	"Welcome Parkhotel Euskirchen"	71	"77.17%"	92	71	110.56
"2024-02-28"	"We"	"All"	1137	"64.53%"	1762	1137	102.50
"2024-02-29"	"Th"	"Welcome Hotel Darmstadt"	80	"38.46%"	208	80	125.44
"2024-02-29"	"Th"	"Best Western Plus Welcome Hotel Frankfurt"	173	"100.00%"	173	173	99.91
"2024-02-29"	"Th"	"Welcome Residenzschloss Bamberg"	155	"84.24%"	184	155	100.86
"2024-02-29"	"Th"	"Welcome Kongresshotel Bamberg"	137	"80.12%"	171	137	75.30
"2024-02-29"	"Th"	"Welcome Hotel Marburg"	45	"30.00%"	150	45	108.22
"2024-02-29"	"Th"	"Welcome Hotel Paderborn"	75	"49.02%"	153	75	87.12
"2024-02-29"	"Th"	"Welcome Hotel Bad Arolsen"	96	"80.67%"	119	96	80.96
"2024-02-29"	"Th"	"Welcome Hotel Meschede / Hennesee"	34	"29.31%"	116	34	92.19
"2024-02-29"	"Th"	"Welcome Hotel Wesel"	64	"62.14%"	103	64	91.71
"2024-02-29"	"Th"	"Welcome Hotel Dorf Munsterland"	10	"7.63%"	131	10	60.64
"2024-02-29"	"Th"	"Welcome Hotel Neckarsulm"	64	"39.51%"	162	64	98.58
"2024-02-29"	"Th"	"Welcome Parkhotel Euskirchen"	65	"70.65%"	92	65	95.61
